CD4	CD8	Monocyte	Neutrophil	naive_B_cell	NK_cell	memory_B_cell	Plasmocyte	Platelet	Macrophage
PTPRA	0.324337121212121	0.528596802841918	0.463714409239701	0.11802270577105	0.252791424743189	0.596076168493941	0.304449648711944	0.581967213114754	0.368200836820084	0.184426229508197
PTPRB	0.000710227272727273	0.00817051509769094	0.000926440615156568	0.000709555345316935	0.000446627958910228	0.0222158107328332	0.00702576112412178	0.0102459016393443	0.00418410041841004	0.00204918032786885
PTPRCAP	0.0520833333333333	0.0202486678507993	0.000555864369093941	0.000118259224219489	0.00759267530147387	0.0256780150028852	0.0550351288056206	0.104508196721311	0.00418410041841004	0.00204918032786885
PTPRE	0.145123106060606	0.36696269982238	0.744425915632141	0.759815515610218	0.0544886109870478	0.432487016733987	0.0901639344262295	0.270491803278689	0.0753138075313808	0.44672131147541
PTPRM	0.0414299242424242	0.0337477797513321	0.010623185720462	0.0010643330179754	0.000893255917820456	0.00980957876514714	0.00117096018735363	0.00409836065573771	0.00418410041841004	0.00409836065573771
PTTG1	0.0793087121212121	0.0760213143872114	0.0433574207893274	0.0102885525070956	0.0129522108083966	0.0279861511829198	0.0690866510538642	0.604508196721312	0.0878661087866109	0.0266393442622951
PYHIN1	0.243844696969697	0.61563055062167	0.00339694892224075	0.000591296121097446	0.0259044216167932	0.724177726485863	0.134660421545667	0.110655737704918	0.00836820083682008	0.00204918032786885
PZP	0.0274621212121212	0.0682060390763766	0.000741152492125255	0.000354777672658467	0.00133988387673068	0.0245239469128679	0.00117096018735363	0.00204918032786885	0.00418410041841004	0.00204918032786885
RAB27B	0.0191761363636364	0.109769094138544	0.0290284726082391	0.00827814569536424	0.0107190710138455	0.168782458165032	0.00819672131147541	0.0348360655737705	0.690376569037657	0.00409836065573771
RABGAP1L	0.259943181818182	0.396802841918295	0.27601754060898	0.119087038789026	0.173738276016079	0.406231967686093	0.324355971896956	0.592213114754098	0.535564853556485	0.133196721311475
RALB	0.0864109848484848	0.107992895204263	0.495460440985733	0.640728476821192	0.130861991960697	0.114541257934218	0.18384074941452	0.229508196721311	0.267782426778243	0.188524590163934
RALGPS2	0.0681818181818182	0.0731793960923623	0.0831326045333827	0.102885525070956	0.767306833407771	0.100980957876515	0.860655737704918	0.709016393442623	0.0167364016736402	0.0512295081967213
RAMP1	0.00497159090909091	0.0614564831261101	0.00376752516830338	0.00201040681173132	0.00133988387673068	0.149163300634737	0.00468384074941452	0.00614754098360656	0.196652719665272	0.00204918032786885
RAP1GDS1	0.241950757575758	0.2898756660746	0.234265950219258	0.0387890255439924	0.172398392139348	0.313618003462204	0.240046838407494	0.452868852459016	0.146443514644351	0.0614754098360656
RASA4	0.0930397727272727	0.0390763765541741	0.0297078623926873	0.0146641438032167	0.0540419830281376	0.018465089440277	0.0444964871194379	0.0450819672131148	0.00418410041841004	0.0184426229508197
RASGRF2	0.0861742424242424	0.0479573712255773	0.00222345747637576	0.0010643330179754	0.000893255917820456	0.0201961915753029	0.00117096018735363	0.00204918032786885	0.0209205020920502	0.00204918032786885
RASGRP1	0.527462121212121	0.440142095914742	0.00389105058365759	0.0183301797540208	0.0638677981241626	0.33266012694749	0.207259953161593	0.536885245901639	0.00836820083682008	0.00204918032786885
RASSF1	0.224668560606061	0.506571936056838	0.243653881786178	0.0431646168401135	0.231799910674408	0.555395268320831	0.312646370023419	0.426229508196721	0.146443514644351	0.229508196721311
RASSF4	0.00662878787878788	0.0895204262877442	0.529491692915817	0.00567644276253548	0.00669941938365342	0.198788228505482	0.00819672131147541	0.0778688524590164	0.00836820083682008	0.405737704918033
RBM3	0.772017045454545	0.724689165186501	0.9266259032796	0.237228003784295	0.641357748995087	0.724177726485863	0.762295081967213	0.872950819672131	0.418410041841004	0.89344262295082
RBPMS2	0.00568181818181818	0.00923623445825933	0.013587795688963	0.000827814569536424	0.00178651183564091	0.0320253894979804	0.0269320843091335	0.00204918032786885	0.192468619246862	0.00614754098360656
RCAN3	0.711647727272727	0.128241563055062	0.178864801432895	0.0054399243140965	0.218847699866012	0.0285631852279284	0.278688524590164	0.125	0.100418410041841	0.0737704918032787
RCN2	0.292376893939394	0.310479573712256	0.141745414118955	0.0140728476821192	0.309513175524788	0.316791690709752	0.35480093676815	0.596311475409836	0.104602510460251	0.0635245901639344
RETREG1	0.267045454545455	0.0671403197158082	0.0081526774133778	0.00993377483443709	0.0768200089325592	0.0132717830351991	0.0386416861826698	0.00614754098360656	0.00418410041841004	0.0102459016393443
RFLNB	0.319839015151515	0.26785079928952	0.479340374282009	0.519394512771996	0.015631978561858	0.26399307559146	0.031615925058548	0.17827868852459	0.284518828451883	0.0614754098360656
RGS18	0.0433238636363636	0.0870337477797513	0.622073991723797	0.792573320719016	0.0473425636444841	0.0952106174264282	0.0374707259953162	0.133196721311475	0.836820083682008	0.264344262295082
RHOBTB3	0.00828598484848485	0.13214920071048	0.0426162682972022	0.00141911069063387	0.00759267530147387	0.2466820542412	0.0608899297423888	0.0491803278688525	0.0376569037656904	0.0204918032786885
RHOF	0.337357954545455	0.33854351687389	0.0920264344388858	0.0443472090823084	0.145600714604734	0.378534333525678	0.304449648711944	0.432377049180328	0.435146443514644	0.0450819672131148
RHOG	0.431818181818182	0.444760213143872	0.887468346612315	0.895222327341533	0.202322465386333	0.468551644547028	0.405152224824356	0.610655737704918	0.276150627615063	0.801229508196721
RHOU	0.0262784090909091	0.0447602131438721	0.267864863195602	0.00910596026490066	0.00223313979455114	0.0109636468551645	0.00117096018735363	0.0245901639344262	0.0460251046025105	0.104508196721311
RHPN1	0.0532670454545455	0.0120781527531083	0.00623803347538756	0.00153736991485336	0.00312639571237159	0.00346220427005193	0.00819672131147541	0.00204918032786885	0.0125523012552301	0.00409836065573771
RIC3	0.323626893939394	0.0817051509769094	0.00710271138286702	0.000236518448438978	0.246092005359536	0.015002885170225	0.400468384074941	0.368852459016393	0.00836820083682008	0.00204918032786885
RN7SL1	0.112452651515152	0.181527531083481	0.0867766042863319	0.0513245033112583	0.045109423849933	0.190132717830352	0.0725995316159251	0.293032786885246	0.213389121338912	0.00204918032786885
RN7SL2	0.182528409090909	0.357726465364121	0.134086838366994	0.0956717123935667	0.145600714604734	0.431621465666474	0.14519906323185	0.342213114754098	0.175732217573222	0.014344262295082
RNASE1	0.00710227272727273	0.0106571936056838	0.420171700327342	0.00295648060548723	0.00759267530147387	0.0124062319676861	0.00936768149882904	0.0512295081967213	0.0376569037656904	0.590163934426229
RNASET2	0.674952651515151	0.331083481349911	0.785559878945093	0.582308420056764	0.659222867351496	0.269186381996538	0.812646370023419	0.420081967213115	0.112970711297071	0.668032786885246
RNF126	0.343513257575758	0.370515097690941	0.252485948984003	0.0229422894985809	0.204555605180884	0.364974033467975	0.318501170960187	0.690573770491803	0.0460251046025105	0.135245901639344
RNF130	0.106770833333333	0.153108348134991	0.908344141807177	0.670056764427625	0.110317105850826	0.184073860357761	0.176814988290398	0.139344262295082	0.217573221757322	0.836065573770492
RORA	0.517282196969697	0.570870337477797	0.00389105058365759	0.00177388836329234	0.0160786065207682	0.523658395845355	0.0714285714285714	0.225409836065574	0.0125523012552301	0.00204918032786885
RP1-244F24.1	0.0369318181818182	0.0486678507992895	0.00457044036810574	0.0010643330179754	0.000446627958910228	0.00952106174264282	0.00468384074941452	0.10655737704918	0.00418410041841004	0.00204918032786885
RP11-1399P15.1	0.102272727272727	0.0152753108348135	0.000494101661416836	0.000118259224219489	0.00178651183564091	0.00173110213502597	0.00468384074941452	0.0286885245901639	0.00418410041841004	0.00204918032786885
RP11-164H13.1	0.000236742424242424	0.00142095914742451	0.000864677907479464	0.000118259224219489	0.221527467619473	0.00115406809001731	0.0386416861826698	0.00204918032786885	0.00418410041841004	0.00204918032786885
RP11-17A1.3	0.00923295454545455	0.00746003552397869	0.000370576246062627	0.000473036896877956	0.000893255917820456	0.00201961915753029	0.00351288056206089	0.00204918032786885	0.00418410041841004	0.00204918032786885
RP11-203F10.6	0.0655776515151515	0.0220248667850799	0.0157494904576617	0.00118259224219489	0.0245645377400625	0.00807847663012118	0.040983606557377	0.0184426229508197	0.00418410041841004	0.00204918032786885
RP11-25K19.1	0.029592803030303	0.0994671403197158	0.00839972824408622	0.00201040681173132	0.00446627958910228	0.145412579342181	0.0386416861826698	0.198770491803279	0.0460251046025105	0.00819672131147541
RP11-284N8.3	0.213068181818182	0.110479573712256	0.0303254894694583	0.00201040681173132	0.0928986154533274	0.0366416618580496	0.085480093676815	0.305327868852459	0.150627615062762	0.00614754098360656
RP11-290D2.6	0.0549242424242424	0.0252220248667851	0.038972268544253	0.0533349101229896	0.0120589548905761	0.0210617426428159	0.0245901639344262	0.129098360655738	0.0711297071129707	0.467213114754098
RP11-343H5.4	0.137310606060606	0.0326820603907638	0.0315607436230004	0.00461210974456008	0.0339437248771773	0.0170225043277553	0.0679156908665105	0.040983606557377	0.00836820083682008	0.297131147540984
RP11-354E11.2	0.00355113636363636	0.00390763765541741	0.00988203322833673	0.0021286660359508	0.00133988387673068	0.00346220427005193	0.00117096018735363	0.00614754098360656	0.359832635983264	0.00204918032786885
RP11-383F6.1	0.0220170454545455	0.0159857904085258	0.00592921993700204	0.0118259224219489	0.00982581509602501	0.00634737449509521	0.0187353629976581	0.0102459016393443	0.00418410041841004	0.00614754098360656
RP11-3P17.5	0.110558712121212	0.0287744227353464	0.0187758631338398	0.00165562913907285	0.0437695399732023	0.0155799192152337	0.0597189695550351	0.00819672131147541	0.00418410041841004	0.00204918032786885
RP11-415F23.2	0.100142045454545	0.0422735346358792	0.00389105058365759	0.000354777672658467	0.00178651183564091	0.017599538372764	0.00351288056206089	0.0102459016393443	0.00418410041841004	0.00204918032786885
RP11-423H2.1	0.293560606060606	0.0880994671403197	0.085047248471373	0.000354777672658467	0.0937918713711478	0.0441431044431621	0.11943793911007	0.284836065573771	0.0334728033472803	0.0245901639344262
RP11-446N19.1	0.00899621212121212	0.0206039076376554	0.00580569452164783	0.00319299905392621	0.00580616346583296	0.0530871321407963	0.0175644028103044	0.0799180327868853	0.0627615062761506	0.00204918032786885
RP11-480C16.1	0.00568181818181818	0.0142095914742451	0.0213698968562782	0.0231788079470199	0.00937918713711478	0.00259665320253895	0.0597189695550351	0.469262295081967	0.00418410041841004	0.00204918032786885
RP11-489E7.4	0.317708333333333	0.493072824156305	0.0692977580137113	0.0231788079470199	0.345690040196516	0.523946912867859	0.210772833723653	0.209016393442623	0.0251046025104603	0.0122950819672131
RP11-556H2.1	0.00449810606060606	0.00817051509769094	0.00636155889074177	0.000236518448438978	0.00669941938365342	0.00259665320253895	0.00819672131147541	0.00819672131147541	0.00418410041841004	0.00204918032786885
RP11-592N21.1	0.127840909090909	0.0419182948490231	0.0440368105737756	0.00260170293282876	0.0468959356855739	0.0196191575302943	0.0819672131147541	0.0881147540983607	0.00418410041841004	0.00614754098360656
RP11-632C17__A.1	0.38186553030303	0.178330373001776	0.394787227472052	0.00224692526017029	0.189370254577937	0.111944604731679	0.112412177985948	0.0819672131147541	0.0292887029288703	0.229508196721311
RP11-705C15.5	0.000236742424242424	0.00959147424511545	0.000123525415354209	0.000118259224219489	0.000446627958910228	0.0216387766878246	0.00819672131147541	0.00819672131147541	0.00418410041841004	0.00204918032786885
RP11-747H7.3	0.111032196969697	0.101953818827709	0.000494101661416836	0.000354777672658467	0.00714604734256364	0.0441431044431621	0.0140515222482436	0.00204918032786885	0.00836820083682008	0.00204918032786885
RP11-777B9.5	0.0068655303030303	0.00213143872113677	0.0253227101476129	0.000236518448438978	0.00357302367128182	0.00115406809001731	0.00351288056206089	0.00204918032786885	0.00418410041841004	0.00204918032786885
RP11-84E17.1	0.127840909090909	0.0337477797513321	0.0157494904576617	0.000473036896877956	0.0611880303707012	0.0196191575302943	0.0620608899297424	0.00204918032786885	0.0209205020920502	0.00204918032786885
RP11-932O9.9	0.000236742424242424	0.00390763765541741	0.00710271138286702	0.00130085146641438	0.000446627958910228	0.0103866128101558	0.00117096018735363	0.00204918032786885	0.00836820083682008	0.00409836065573771
RP3-423B22.5	0.0809659090909091	0.024866785079929	0.0110555246742017	0.000118259224219489	0.0366234926306387	0.00865551067512983	0.0468384074941452	0.00409836065573771	0.0167364016736402	0.00204918032786885
RP4-635A23.4	0.00923295454545455	0.00959147424511545	0.0103761348897536	0.00603122043519395	0.00580616346583296	0.00375072129255626	0.0105386416861827	0.00819672131147541	0.00418410041841004	0.00409836065573771
RP4-681N20.5	0.00260416666666667	0.00177619893428064	0.00166759310728182	0.0021286660359508	0.00178651183564091	0.00605885747259088	0.00234192037470726	0.00409836065573771	0.00418410041841004	0.00204918032786885
RP4-765C7.2	0.238162878787879	0.0628774422735346	0.120375517262677	0.00402081362346263	0.0625279142474319	0.0242354298903635	0.112412177985948	0.0676229508196721	0.0167364016736402	0.415983606557377
RP5-1091N2.9	0.0340909090909091	0.0287744227353464	0.0633685380767093	0.000591296121097446	0.0183117463153193	0.0132717830351991	0.0515222482435597	0.145491803278689	0.00418410041841004	0.0368852459016393
RPA2	0.355823863636364	0.378330373001776	0.240565746402322	0.0659886471144749	0.206342117016525	0.381130986728217	0.34192037470726	0.594262295081967	0.133891213389121	0.100409836065574
RPAP2	0.21969696969697	0.292717584369449	0.115125687110123	0.0119441816461684	0.130415364001787	0.277553375649163	0.172131147540984	0.463114754098361	0.0292887029288703	0.0368852459016393
RPH3A	0.00331439393939394	0.00568383658969805	0.153418565869928	0.400898770104068	0.00223313979455114	0.0100980957876515	0.00117096018735363	0.00614754098360656	0.0167364016736402	0.0122950819672131
RPL10A	0.979403409090909	0.979751332149201	0.947007596813044	0.070600756859035	0.983921393479232	0.971436814772072	0.982435597189696	0.969262295081967	0.305439330543933	0.983606557377049
RPL10P9	0.567234848484849	0.529662522202487	0.615341856586993	0.0126537369914853	0.681107637338097	0.541257934218119	0.597189695550351	0.383196721311475	0.100418410041841	0.407786885245902
RPL13AP3	0.0345643939393939	0.0149200710479574	0.00549688098326231	0.000118259224219489	0.00848593121929433	0.00375072129255626	0.0257611241217799	0.00409836065573771	0.00418410041841004	0.00204918032786885
RPL13P12	0.291429924242424	0.105150976909414	0.193193749613983	0.00745033112582781	0.173738276016079	0.0626081938834391	0.221311475409836	0.252049180327869	0.0125523012552301	0.0348360655737705
RPL15	0.995501893939394	0.99360568383659	0.977703662528565	0.261707663197729	0.997320232246539	0.986151182919792	0.996487119437939	0.959016393442623	0.690376569037657	0.993852459016393
RPL17	0.858664772727273	0.613499111900533	0.670804768081033	0.115421002838221	0.732916480571684	0.522504327755338	0.874707259953162	0.838114754098361	0.238493723849372	0.581967213114754
